,ID,lbm_2002,lbm_2008,lbm_2012,lbm_2014,lbm_2016,lbm_2018,lbm_2020,lbm_2022,cluster
241,BU00343502,3.917628815,3.860394976,3.865061426,3.798139212,3.800514578,3.885859016,3.880559869,3.817814234,3
242,BU00343701,4.56921736,4.557020044,4.4485934,4.059874467,4.166094679,4.241870434,4.451794679,4.274186861,0
243,BU00344101,3.856470309,3.83389073,3.845050462,3.777859697,3.845190828,3.860716522,3.902804424,3.832344552,3
244,BU00344102,3.750770413,3.76236398,3.721533157,3.743635211,3.829549309,3.895396468,3.885619167,3.781444628,3
245,BU00344201,4.021192336,4.072344114,4.075226556,4.114188409,4.14073661,4.157377503,4.189324339,4.157764981,1
246,BU00344202,3.890493114,3.932480505,3.900819158,3.896685789,3.948730904,3.968395992,3.98889523,3.967632463,3
247,BU00344203,3.85051213,3.821814868,3.802557757,3.809945292,3.854532915,3.862148101,3.89096222,3.888107192,3
248,BU00344301,4.078979344,4.150272347,4.121236519,4.15443908,4.175227859,4.183117916,4.177634263,4.190571197,1
249,BU00344302,3.872813576,3.820047671,3.848233443,3.874785085,3.924553721,3.885148915,3.926758192,3.914745978,3
250,BU00344303,3.901048825,3.862051777,3.834864255,3.883536584,3.894100107,3.883788771,3.929970311,3.909852812,3
251,BU00344401,3.911358468,3.864510614,3.834037879,3.87846999,3.935617077,3.941235349,3.981547906,3.968831413,3
252,BU00344402,3.693149913,3.685549618,3.704502189,3.690009503,3.754480903,3.757957942,3.80705488,3.794665107,3
253,BU00344403,3.774308739,3.766733203,3.755480486,3.706307943,3.825125659,3.849522121,3.903430908,3.858195285,3
254,BU00344501,3.962225068,3.938224896,3.918479138,3.905888505,3.993311476,4.014701063,4.047594111,4.047176909,4
255,BU00344502,3.758697571,3.700600079,3.751236392,3.76371254,3.779049561,3.826593187,3.869028736,3.836457925,3
256,BU00344503,3.91059927,3.853862673,3.876292749,3.836570618,3.89130546,3.935172546,3.968799569,3.967325606,3
257,BU00344504,3.967354944,3.923921372,4.04598,3.934356564,3.953391149,4.006552787,4.09741305,4.055477957,4
258,BU00344601,3.96604524,3.929368547,3.898020561,3.921342724,3.979037899,3.953941336,3.994644908,3.985798337,3
259,BU00344602,3.89670362,3.846936902,3.823464422,3.861599746,3.870380774,3.878489921,3.919220668,3.906037989,3
260,BU00344603,4.038892884,3.989396525,3.970417226,4.025582864,4.075235213,4.086595663,4.120680524,4.131788765,4
261,BU00344701,3.929365247,3.927317664,3.911787245,3.875439832,3.922087696,3.918585583,3.950300249,3.924096404,3
262,BU00344702,4.126075808,4.066207749,4.004894744,4.066713745,4.082318503,4.140216914,4.1631025,4.127011766,1
263,BU00344703,4.042188683,4.025938532,3.977112928,4.052855034,4.056352431,4.110818668,4.109593341,4.079721044,4
264,BU00344704,4.091974006,4.096194884,4.055303585,4.043711567,4.043239383,4.131685973,4.167110214,4.11818158,1
265,BU00344801,3.947907412,3.902374988,3.870883268,3.902443673,3.889886563,3.963668983,3.998208017,3.95623002,3
266,BU00344802,4.018516797,4.008463991,4.004055396,4.027944588,4.081451029,4.107780298,4.107227449,4.136744296,4
267,BU00344803,3.914157716,3.909949195,3.877942863,3.881334038,3.919720121,3.974149705,4.005025454,4.012451322,3
268,BU00344804,3.814313096,3.822371121,3.799974353,3.821618146,3.869107924,3.919294135,3.929284484,3.912290968,3
269,BU00344901,3.896383303,3.822821398,3.792947924,3.793565009,3.834058857,3.875552525,3.910710534,3.880928509,3
270,BU00344902,3.980220374,4.00197464,3.960958437,3.906701172,3.908164671,3.990511966,4.016751248,3.957272254,4
271,BU00344903,4.068465311,4.019848312,3.986505131,4.003717623,3.979673459,4.052478265,4.082537342,4.080308205,4
272,BU00345001,3.764732097,3.909767311,3.915183278,3.831698579,3.858063987,3.836428231,3.897686975,3.860565517,3
273,BU00345002,3.812156897,3.872675166,3.855157011,3.858680809,3.885116699,3.892844494,3.932208653,3.91567846,3
274,BU00345101,3.872340422,3.997378533,3.934936844,3.915877258,3.94166359,3.974914547,4.011091721,4.02014088,4
275,BU00345102,3.95759217,4.069593197,4.037856802,4.043153064,4.07538436,4.07932631,4.086955303,4.091014784,4
276,BU00345103,4.006711032,3.968258127,3.958484252,3.951173902,3.936650666,3.946965098,3.973068223,3.979396588,4
277,BU00345104,4.00548294,3.904674842,3.863087091,3.811631629,3.86322209,3.894250154,3.917008218,3.931161817,3
278,BU00345105,4.075654954,3.98025558,3.936284279,3.88563518,3.915857617,3.904280283,3.954743623,3.937720304,3
279,BU00345201,3.862454805,3.969634138,3.986098264,3.974112566,3.99345105,3.989500134,4.019254403,4.048807968,4
280,BU00345202,3.923380143,3.951397936,3.95340927,3.934814348,3.931744874,3.937305625,4.027519584,3.997641164,4
281,BU00345203,4.129980801,4.011365955,3.961552187,3.935524791,3.989693088,3.966967716,3.986572168,3.973774151,4
282,BU00345204,4.058959807,3.946350894,4.127859265,4.106204681,4.139360256,4.119081276,4.134447068,4.075115443,4
283,BU00345205,4.117738221,3.983712021,3.998769395,3.997007445,4.042232105,4.027596706,4.040219245,4.034606515,4
284,BU00345206,4.086449336,4.00762029,4.025888556,4.00068698,4.026107691,4.077898412,4.062926294,4.064520755,4
285,BU00345301,3.830050618,4.005428655,4.118542767,4.106625212,4.150951037,4.189820034,4.185974315,4.193102197,1
286,BU00345601,4.0048286,3.99836162,3.817550419,3.836326973,3.875956881,3.92532532,4.125755235,4.036696638,3
287,BU00345602,3.869969326,3.868745639,3.804570339,3.792362365,3.802943461,3.828613037,3.89580342,3.957028524,3
288,BU00345701,3.933113686,3.914120787,3.872752366,3.972548871,3.95321186,4.143932592,4.35046758,4.204376006,4
289,BU00345702,3.782757284,3.776776051,3.765437029,4.100742112,3.755331209,3.537833979,3.638026999,4.069111525,3
290,BU00345801,4.202457106,4.375951415,4.328843192,4.302081572,4.246785091,4.202205137,4.181953858,4.157131667,2
291,BU00345901,3.930190018,3.983850832,4.01855628,4.248848363,4.153633805,4.22989653,4.321249413,4.231248894,1
292,BU00345902,4.537094283,4.531063072,4.168522159,4.303146509,4.124042922,4.317872147,4.265224136,4.209888243,2
293,BU00346101,3.951972674,4.220670175,3.868165504,3.932444745,3.971598656,3.995695113,3.986567136,4.020132795,4
294,BU00346102,3.95653488,4.288491357,3.882897767,3.868049247,3.85774281,3.880808508,3.91137679,3.980692225,3
295,BU00346103,3.99326092,4.314666529,3.958982649,4.074094071,4.010326289,4.04797631,3.964136832,3.997197549,4
296,BU00346201,3.943805131,4.18444838,3.888490812,3.910152834,4.012078617,4.034881107,4.020332293,4.063805574,4
297,BU00346202,3.941395532,4.214474203,3.904969198,3.930861315,3.930182222,3.995607898,4.008260041,4.053528496,4
298,BU00346301,3.965880067,4.039829554,4.15648015,3.996421534,4.021833632,4.120445235,4.094145985,4.151071104,4
299,BU00346302,3.935308062,3.948905897,4.194666479,4.014290475,3.998431465,4.090707234,4.082512658,4.112570978,4
300,BU00346303,3.86724204,3.906192177,4.084215755,4.133017168,4.059737327,4.184507068,4.154972843,4.218013351,4
301,BU00346304,3.933293027,4.053598481,3.917702129,3.875289041,3.903850678,3.958315053,4.010262936,4.018660123,4
302,BU00346602,3.81246575,4.202964327,4.211976961,4.286467134,4.331412071,4.115467356,4.062934745,4.048112153,1
303,BU00347501,4.193768175,4.190529566,4.239341128,4.261512224,4.26301193,4.248354642,4.215028006,4.283365397,2
304,BU00347502,4.174379082,4.175219173,4.187582205,4.197081568,4.227642918,4.22398593,4.185463474,4.243223618,2
305,BU00347701,4.140808638,4.149236181,4.121032668,4.212038354,4.211236503,4.21609476,4.164012245,4.158303387,1
306,BU00347702,3.96175782,4.139077473,3.922770973,4.066687341,4.289738408,4.238441733,4.175852737,4.209721034,1
307,BU00348501,3.922255241,3.944980253,4.018568552,4.083629949,4.098591905,4.138291923,4.048014596,3.919800803,4
308,BU00348502,4.254368886,4.503118097,4.265177756,4.1814333,4.263259495,4.300720687,4.337735712,4.640045339,0
309,BU00349615,4.186535548,4.144843016,4.116385076,4.057619497,4.012653624,4.061738927,4.11049586,4.115957205,1
310,BU00370100,4.106023064,4.081862274,4.145971676,4.185492947,4.173870075,4.198419856,4.205625173,4.220261992,1
311,BU00370101,3.813508925,3.775159397,3.799470439,3.848678472,3.842416205,3.863600316,3.850975968,3.858436843,3
312,BU00370102,3.942591698,3.925633414,3.958863063,4.019373362,4.015184616,4.035245762,4.044547544,4.030785009,4
313,BU00370103,3.895796781,3.923428066,3.94826039,3.976900343,3.997650368,4.000975762,4.004834083,4.042057964,4
314,BU00370104,3.976568581,3.941715094,3.953560813,4.022690468,3.982257407,4.045189278,4.049064437,4.070625281,4
315,BU00370105,4.089352115,4.066326002,4.09260814,4.113676467,4.089691306,4.125503118,4.111111455,4.12632842,1
316,BU00370106,4.077654503,4.104915019,4.091298577,4.130396598,4.121655847,4.186280649,4.136789542,4.164063061,1
317,BU00370107,4.070736078,4.122607696,4.120258889,4.192217983,4.204751237,4.198930964,4.223224459,4.192947063,1
318,BU00370108,4.05374451,4.027891455,4.061925757,4.126669708,4.095028357,4.120897053,4.155448723,4.160944987,1
319,BU00370109,4.143277653,4.125705474,4.152685974,4.177563893,4.148008551,4.192440524,4.19184207,4.189228672,1
320,BU00370110,4.032248441,3.979253986,4.024325284,4.062196019,4.019053215,4.0556138,4.072688722,4.100854426,4
321,BU00370111,4.139443912,4.118006078,4.144761208,4.206070494,4.144868779,4.194661402,4.162669576,4.148006151,1
322,BU00370112,4.171900356,4.219287745,4.245117627,4.271998817,4.231222817,4.273326546,4.279033008,4.27724374,2
323,BU00370200,4.007640761,3.978896375,3.978360615,3.97526568,3.9984605,3.980927004,4.019827607,3.984837765,4
324,BU00370201,4.067301135,4.076345809,4.10020423,4.097033443,4.101119797,4.081305774,4.120538535,4.060181398,4
325,BU00370202,4.199578991,4.198047129,4.190505652,4.178935372,4.198861016,4.192072775,4.194691494,4.164513193,1
326,BU00370203,4.043677793,3.947517844,3.977898126,4.029777017,4.063448928,4.010406311,4.030528902,3.946188283,4
327,BU00370300,4.111823209,4.116677609,4.142741263,4.140625511,4.132727666,4.134323265,4.130651509,4.069629451,1
328,BU00370301,4.134707254,4.192452662,4.178987273,4.168942797,4.200706276,4.199887287,4.192913168,4.122263992,1
329,BU00370308,4.329307863,4.321960551,4.342384862,4.315961706,4.319300666,4.336019773,4.295841824,4.241183587,2
330,BU00370309,4.278814275,4.252649812,4.316436561,4.301099964,4.353691357,4.323155868,4.314857663,4.244395314,2
331,BU00370400,4.230921225,4.16729482,4.172720624,4.17115548,4.219611424,4.126096244,4.159266635,4.108113487,1
332,BU00370401,4.145935777,4.134875284,4.190332152,4.173230119,4.169696643,4.167398917,4.170465788,4.133891636,1
333,BU00370402,4.376257467,4.296460864,4.302082846,4.253620949,4.222362396,4.297494295,4.249773822,4.212481089,2
334,BU00370409,4.294959831,4.278810126,4.267259122,4.274141183,4.238825769,4.271031632,4.247690927,4.211141785,2
335,BU00370500,4.162350598,4.153987474,4.159610459,4.135142332,4.159161048,4.140577119,4.103245153,4.046691448,1
336,BU00370509,4.341337606,4.306282541,4.321325294,4.29426725,4.347927119,4.303736228,4.274528664,4.22366439,2
337,BU00470000,4.15473297,4.097218539,4.110458729,4.129267405,4.12426765,4.144505457,4.130419099,4.196848449,1
338,BU00470001,3.961364128,3.949828645,3.945035872,3.945749883,3.974680712,3.986126277,3.99645749,4.07056193,4
339,BU00470002,4.133252458,4.090904832,4.092959424,4.09545461,4.11468761,4.120739031,4.139985771,4.17431854,1
340,BU00470003,4.096865871,4.065401256,4.065714349,4.046249827,4.042448253,4.054991876,4.071450772,4.113199151,4
341,BU00470004,4.14337319,4.132618438,4.140730939,4.099133787,4.13169873,4.12859626,4.134680755,4.163412917,1
342,BU00470005,4.008407507,4.012243853,4.017658564,4.010458486,4.080010696,4.066485301,4.059327623,4.091365777,4
343,BU00470006,3.983385536,3.95755637,3.871457352,3.877807021,3.917547652,3.95854784,3.876227362,3.988669668,3
344,BU00470007,4.263492448,4.246718848,4.2403357,4.224609079,4.270630959,4.23404304,4.246625788,4.251600882,2
345,BU00470100,4.311438242,4.228063199,4.275587254,4.287375872,4.317434389,4.336144554,4.308813233,4.282783293,2
346,BU00470101,4.167309441,4.180530763,4.143999682,4.123211537,4.170028338,4.138987926,4.143703186,4.19418993,1
347,BU00470102,4.183491823,4.194264047,4.193970147,4.161178826,4.173478494,4.212111692,4.222715582,4.245986319,1
348,BU00470109,4.224425662,4.252593018,4.195399043,4.147306348,4.185116195,4.184611227,4.187127619,4.164087219,1
349,BU00470200,4.098919342,4.058978003,4.065334499,4.06755905,4.085620525,4.094509486,4.148600221,4.165818456,1
350,BU00470201,4.124456749,4.153337619,4.161975698,4.15499684,4.135357697,4.140615357,4.170914081,4.161223691,1
351,BU00470202,4.000579767,4.014529695,4.030763178,4.003824686,4.037280561,3.982711942,3.996652676,4.04576576,4
352,BU00470203,4.328418246,4.254085837,4.181483478,4.120702625,4.010015638,4.187174798,4.150798124,4.124561687,1
353,BU00470209,4.264100703,4.334972777,4.293204539,4.292326959,4.316136893,4.31128826,4.314961852,4.324554067,2
354,BU00500000,4.116807401,4.071562353,4.131334348,4.11385073,4.137788109,4.137971099,4.160919051,4.137382799,1
355,BU00500001,4.025298948,4.021569701,4.05296101,4.04437378,4.084390324,4.082708203,4.084259228,4.072750887,4
356,BU00500002,4.133968777,4.123596763,4.136857404,4.13378501,4.157305495,4.143302409,4.135191213,4.149261292,1
357,BU00500003,4.061175416,4.055284661,4.059047197,4.077626717,4.113639218,4.107389911,4.065956483,4.102061555,4
358,BU00500004,3.935851662,3.985017839,4.08039571,4.059733326,4.079031768,4.082572917,4.088792103,4.096632018,4
359,BU00500006,4.097731196,4.075852043,4.151882846,3.909322468,3.929001461,4.001776507,3.96058035,3.919187448,4
360,BU00500007,3.873138988,3.857030656,3.834040385,3.819155205,3.829711587,3.85160373,3.835428601,3.643142204,3
361,BU00500008,4.11529645,4.166448301,4.279048896,3.978756071,3.97614367,4.015585041,4.016030584,3.954862085,4
362,BU00500009,3.824230865,3.81631496,3.834790752,3.882800387,3.854406519,3.891334118,3.893309197,3.827875723,3
363,BU00590000,4.127198006,4.172306241,4.168161901,4.129693941,4.128648248,4.125344904,4.142048175,4.146639674,1
364,BU00590001,4.097190517,4.156212144,4.128975646,4.132358592,4.191347169,4.122939398,4.115391268,4.13472372,1
365,BU00590002,3.903285612,3.989179108,3.975274311,3.987381716,4.058771406,4.019342062,4.015809724,4.064774499,4
366,BU00590003,3.96146578,4.010060871,3.983339879,3.966936055,3.987580417,3.982542688,4.003736704,4.035479647,4
367,BU00590004,3.914231208,3.930001912,3.922908886,3.937172014,3.96743029,3.955665484,3.935764347,4.056105395,3
368,BU00590005,4.171912336,4.264646572,4.234122726,4.209455739,4.228534182,4.213721446,4.221090286,4.219980312,2
369,BU00590006,4.007191416,4.142060875,4.165870766,4.285294769,4.307650585,4.245538083,4.256815212,4.231434085,2
370,BU00590007,4.130478802,4.224169252,4.250299677,4.247094022,4.222542647,4.211609251,4.213793802,4.212836266,2
371,BU00590008,4.152508929,4.106227028,4.132351066,4.143854564,4.178479089,4.171016524,4.162929454,4.181642466,1
372,BU00590009,3.914580971,4.009701873,4.048224343,4.068782296,4.102226156,4.181274221,4.196506614,4.285830468,1
373,BU00590100,3.993068471,4.035289179,4.012607694,4.097394167,4.085609253,4.020882001,4.036224009,3.998574014,4
374,BU00590102,4.097451959,4.147584716,4.150659269,4.117565073,4.154441048,4.123715865,4.127415388,4.11305363,1
375,BU00590103,4.091703461,4.10674797,4.059978934,4.103444879,4.113599206,4.117862194,4.077447938,4.089431409,1
376,BU00590107,4.249490325,4.223177742,4.154676874,4.261811207,4.342384874,4.187784143,4.143959892,4.129975267,2
377,BU00590108,4.360360002,4.287103449,4.334389584,4.252103442,4.276198507,4.240297988,4.272426743,4.217168813,2
378,BU00590109,4.195891433,4.21349578,4.246989767,4.233027879,4.247450513,4.267318838,4.196837948,4.257933774,2
379,BU00590200,4.108017858,4.128339727,4.122217973,4.179291498,4.151079567,4.086185458,4.095713077,4.089434785,1
380,BU00590201,4.034351951,4.077909653,4.06958091,4.1000928,4.07266141,4.085690199,4.081187978,4.094984529,4
381,BU00590202,4.046781025,4.041180651,4.048233069,4.113033859,4.13752942,4.083720412,4.071383796,4.095542525,4
382,BU00590203,4.105063512,4.152283176,4.114737255,4.100720899,4.08714463,4.112148413,4.099782275,4.08986802,1
383,BU00590206,4.229326444,4.2460816,4.254982716,4.286629327,4.253229353,4.235802988,4.224275793,4.216209058,2
384,BU00590207,4.239108227,4.220803711,4.203204418,4.220663792,4.164710021,4.206599569,4.167367663,4.1946874,2
385,BU00590208,4.160539158,4.238872107,4.231756552,4.281870326,4.241144789,4.234797842,4.229066244,4.22846234,2
386,BU00590209,4.180208534,4.237262672,4.230237104,4.279450342,4.304113415,4.266292202,4.259912568,4.195268702,2
387,BU00600000,4.198170002,4.219949615,4.269330878,4.269972193,4.302837525,4.266569401,4.270573556,4.274742122,2
388,BU00600001,4.163797263,4.219623794,4.236672605,4.291904943,4.306784808,4.283977254,4.284020272,4.309394192,2
389,BU00600002,4.203170924,4.231066002,4.243552731,4.206389014,4.282582865,4.274367218,4.281239626,4.249510532,2
390,BU00600003,4.289273046,4.308806129,4.308338516,4.279460668,4.3099225,4.270486608,4.264162966,4.237554581,2
391,BU00600007,4.086059657,4.085378332,4.187487992,4.145729465,4.234788052,4.235446878,4.232536835,4.212370633,1
392,BU00600008,4.640526872,4.366471762,4.389505311,4.606133164,4.577709953,4.487091336,4.56409196,4.469655445,0
393,BU00600009,4.285670269,4.320647503,4.308023962,4.247428816,4.335933465,4.294392439,4.438320857,4.420385389,0
394,BU00720001,4.103947384,4.153091466,4.184142237,4.183105781,4.220481354,4.196720741,4.168121813,4.172689016,1
395,BU00720002,3.974359074,4.022269759,4.033280443,4.067776599,4.065475735,4.122953076,4.096964154,4.071718488,4
396,BU00720003,3.756940613,3.71929002,3.833507239,3.877948475,3.916645432,3.890703391,3.960280881,4.074095534,3
397,BU00720004,3.958289424,3.975296765,4.022738895,4.061262345,4.086710793,4.089902539,4.092511093,4.13543608,4
398,BU00720005,3.945828769,3.967586697,4.027713726,4.082607801,4.103223799,4.131418929,4.103582468,4.055791656,4
399,BU00720006,4.143738018,4.222232959,4.224454871,4.261089518,4.278313721,4.276874784,4.281553231,4.266850523,2
400,BU00720009,4.225531398,4.204047349,4.166905087,4.219672801,4.299203882,4.280016519,4.20366699,4.201806219,2
401,BU00720100,4.035482417,3.996214787,3.973970136,4.001390361,3.963552266,3.9485512,3.989589336,3.982828761,4
402,BU00720109,4.123671942,4.16777744,4.109524388,4.159223436,4.175852012,4.157130882,4.200231363,4.180436891,1
