ID,lbm_2002,lbm_2008,lbm_2012,lbm_2014,lbm_2016,lbm_2018,lbm_2020,lbm_2022,cluster,2002-2008,2008-2012,2012-2014,2014-2016,2016-2018,2018-2020,2020-2022
WK074311,4.277387558,4.3434303,4.255127938,4.148169,4.069210777,4.154407873,4.159973915,4.236089446,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK074401,4.140851401,4.085440895,4.120010869,4.126601846,4.207912024,4.169402783,4.155863728,4.144211133,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK074402,4.114276929,4.112205697,4.113872999,4.096031749,4.151401675,4.158889719,4.129579876,4.103713892,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK074403,4.100074283,4.001876565,4.006422776,4.095288093,4.207510718,4.182186962,4.18176768,4.119512716,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK074800,3.994568557,4.030880266,4.032211867,4.044144297,4.035733908,3.998828115,4.063508025,4.060853013,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK074801,4.067894703,4.092358239,4.10513398,4.075581893,4.06757031,4.063336251,4.120495816,4.131616713,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK074802,3.890276459,3.875304057,3.897003117,3.887599436,3.856848853,3.868305829,3.926778384,3.909710654,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK074803,4.079322634,4.089777328,4.146855787,4.124808361,4.155064642,4.094484836,4.110807121,4.125641289,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK074804,4.038460977,4.063337019,4.083396563,4.120016838,4.116400455,4.143641389,4.18217535,4.17053144,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK074805,4.09909186,4.117448345,4.109034637,4.099885953,4.052011478,4.136876979,4.178509787,4.147510167,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK075300,4.069127153,4.072000659,4.078086537,4.105862214,4.133301554,4.132325319,4.150661762,4.152861572,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK075500,4.13279094,4.136415852,4.167182023,4.138854563,4.147670975,4.192145369,4.192230928,4.168776476,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK075501,4.12122983,4.125164513,4.138875129,4.097876667,4.122126196,4.142741585,4.156900861,4.179299743,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK075700,4.067910619,4.072276675,4.098802016,4.055113024,4.092769234,4.081064014,4.076035172,4.081520126,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK075701,4.258819451,4.210382461,4.20651546,4.191075849,4.174872393,4.208254657,4.197378051,4.210708803,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK075702,4.219211621,4.210103909,4.221060433,4.232304089,4.235853972,4.237001967,4.237230107,4.23659835,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK075730,4.178230244,4.207738648,4.191141976,4.194475012,4.163373845,4.205555413,4.213144914,4.203195435,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK075731,4.340078399,4.351181507,4.309686811,4.344741328,4.352449796,4.346679128,4.313596802,4.32486111,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK075800,3.92118628,3.980636681,4.012944173,3.99556726,4.015730491,4.032141901,4.077787398,4.112674515,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK075801,3.874642271,3.847513493,3.885108236,3.881677621,3.890052165,3.888982144,3.912631474,3.932249614,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK075802,4.134361292,4.110121653,4.146355469,4.138609519,4.14370502,4.173894348,4.203221452,4.186976438,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK075803,4.181933688,4.170799678,4.200572921,4.189147255,4.208196147,4.216882896,4.240640441,4.246662338,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK075804,4.193891573,4.190315184,4.214826189,4.229791889,4.2387633,4.254298693,4.256169169,4.296502518,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK075805,3.94419929,3.951759081,4.002432865,3.996666643,4.008180061,4.026392763,4.053022026,4.061678085,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK075806,3.892322402,3.888106629,3.918475178,3.972754782,4.036422214,4.019596714,4.04855641,4.068002022,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK075807,4.067237679,4.145827529,4.159393291,4.182692949,4.194124373,4.2134956,4.243256042,4.224570627,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK075808,4.197667864,4.191810206,4.230232168,4.225850537,4.223992529,4.249425543,4.259598107,4.252079258,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK075809,4.067894539,4.090075322,4.126112072,4.120128821,4.120731121,4.178576269,4.202700332,4.199957217,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK075810,4.158313476,4.193376622,4.199862454,4.213478393,4.241230753,4.238368143,4.276594089,4.264041837,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK076200,4.032302164,4.041763053,4.085462083,4.08018728,4.070038932,4.0923475,4.110952655,4.111668788,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK076201,4.158824625,4.178393509,4.197976725,4.16378387,4.16735926,4.16643365,4.18250979,4.187454229,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK076202,4.097743616,4.09888986,4.11351929,4.085300201,4.102164811,4.093722664,4.117183325,4.1053413,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK076203,4.144111497,4.147351835,4.142920394,4.106718494,4.125788498,4.108597563,4.129944092,4.141404295,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK076204,4.082115513,4.108702874,4.149562135,4.11637727,4.126518023,4.085526281,4.145050172,4.155466939,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK076500,3.978988882,3.976511733,3.959468373,3.993193758,4.014991833,4.043933884,4.0636607,4.073842976,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK076501,4.091267136,4.069116929,4.057834922,4.060791411,4.069157698,4.112859841,4.139189193,4.123836825,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK076601,3.993747245,4.032604606,4.053654322,4.041448178,4.080140002,4.096394336,4.102385444,4.101266471,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK076602,4.127124324,4.114621834,4.102782699,4.116031823,4.16145291,4.156618592,4.174084702,4.167078173,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK077000,4.143020327,4.14140872,4.166652469,4.180883782,4.161876513,4.187324441,4.203706634,4.199976862,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK077001,4.218150973,4.19507001,4.207380727,4.205714329,4.221612422,4.183966006,4.198288125,4.200350461,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077002,4.227503146,4.192088877,4.213262978,4.209058124,4.162347214,4.225328113,4.239853895,4.243897065,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK077003,4.143716584,4.112383354,4.132392282,4.166197668,4.17641543,4.175973895,4.19873136,4.193205965,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK077004,4.118944802,4.126619716,4.132946966,4.144244141,4.156950996,4.153621759,4.162472916,4.212105527,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK077005,4.308434143,4.251416931,4.235149072,4.259772053,4.208385829,4.242772347,4.244776773,4.234790523,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK077211,4.014134179,4.073368799,4.093377198,4.072124008,4.016825083,4.038346625,4.052339633,4.109772415,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK077221,4.111810788,4.105936379,4.107519063,4.08782414,4.140975888,4.143297722,4.15394792,4.17660263,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077222,4.120196442,4.127322263,4.155704395,4.135063892,4.172150779,4.161495816,4.185326452,4.208703752,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077223,4.019907082,4.04662919,4.061323112,4.034866005,4.057720886,4.059167739,4.093628312,4.124695559,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077231,4.044601424,4.069484912,4.065334944,4.03406028,4.054798299,4.098367473,4.130047297,4.148939995,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077232,3.891939593,3.897362875,3.998275471,3.963889704,3.983951337,3.985269507,4.034045484,4.012797952,0,-1.0782518625587045,2.5242364239689303,2.2281865257665565,2.1418067478664775,2.090628076893497,2.1271706372910013,1.730459072443132
WK077233,4.039544677,4.063591441,4.071035738,4.023647623,4.069581405,4.058550454,4.067395728,4.086660251,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077241,3.948964947,3.965603911,3.970374478,3.928384205,3.911398429,3.943291273,3.989390249,4.014484584,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK077242,3.953019002,3.981752865,3.985380813,3.954648436,3.986887564,3.992731565,4.031116516,4.022125527,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK077243,4.000718108,4.012317401,4.013916416,4.025693032,4.051466654,4.063640421,4.094022168,4.057275834,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK077251,3.945469017,3.966499281,3.951644974,3.957237928,3.961243974,3.974204402,4.002937618,4.0102611,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK077252,4.0354981,4.026694186,4.046282864,4.077784861,4.096743531,4.087382734,4.105565206,4.12355922,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK077253,4.100922961,4.07702045,4.074081765,4.06558454,4.075401373,4.088663619,4.109682041,4.126563362,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077254,3.968538311,3.959007467,3.955065569,3.964412535,3.993390803,3.993452275,4.019803369,4.029894228,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK077261,4.141566351,4.128350817,4.139520673,4.065936861,4.094709089,4.13089717,4.16448708,4.142468641,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077262,4.027188562,4.020416456,4.0215451,4.033968422,4.028897176,4.044405714,4.066304664,4.103411305,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK077263,4.138238008,4.205861537,4.190651132,4.125922192,4.140183364,4.139718948,4.149906007,4.188666581,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077271,4.13884304,4.11780086,4.139663277,4.120223708,4.142611206,4.137447514,4.161971242,4.174795425,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077272,3.958535195,3.971837435,3.987181817,3.957815333,3.972707149,3.973044393,3.990715845,4.015120088,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077273,4.141780224,4.14063891,4.152559914,4.15674493,4.131748624,4.155845452,4.149447588,4.160286878,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK077700,4.013049103,3.991360962,4.014123872,4.025723446,4.036055035,4.062491632,4.092916426,4.063712276,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK077701,3.939107164,3.952319093,3.980027551,3.736887851,4.01171279,4.24820542,3.832520563,3.701986209,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK077702,4.24250545,4.239804603,4.206007018,4.245184966,4.27945353,4.286789703,4.310807026,4.298890523,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK077710,4.007692977,4.026626214,4.03821438,4.03264367,4.047071576,4.083521566,4.089782176,4.079740462,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK077711,4.124407669,4.12095768,4.046667827,3.917264795,4.120984962,4.016318132,4.053067357,4.079284651,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
